Timestamp, pos_x, pos_y, pos_z, cam_qx, cam_qy, cam_qz, cam_qw, ss_qx, ss_qy, ss_qz, ss_qw, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_x, mag_y, mag_z, stillness, isTracked
333, 0.3047619, -0.3727209, 1.15989, 0.001831291, -0.01933668, 0.01517507, 0.9996963, 0.0001388683, -0.0001320682, 2.283137E-06, 0.9999999, -0.01221694, 0.02443389, -0.002443389, 0.009521484, 1.012695, 0.005615234, -0.03317146, -0.2332985, 0.2330965, 0.9889775, 1
341, 0.3047833, -0.3727289, 1.159925, 0.001830944, -0.0193802, 0.01518717, 0.9996951, 0.0001434736, -7.739842E-05, 5.830545E-06, 0.9999998, -0.01588203, 0.01343864, 0.003665083, 0.0144043, 1.009033, -0.001220703, -0.03307281, -0.2331881, 0.2329195, 1, 1
349, 0.3047907, -0.3727426, 1.159915, 0.001859557, -0.01938125, 0.01518216, 0.9996952, 0.0001434589, -1.778029E-05, 3.194623E-05, 0.9999998, -0.004886778, 0.02565558, 0.007330167, 0.009521484, 1.011963, -0.0002441406, -0.0329111, -0.2331743, 0.232771, 0.9919696, 1
358, 0.3047752, -0.3727363, 1.1599, 0.001819335, -0.01931833, 0.01515877, 0.9996968, 0.0001434589, -1.778029E-05, 3.194623E-05, 0.9999998, -0.004886778, 0.02565558, 0.007330167, 0.009521484, 1.011963, -0.0002441406, -0.0329111, -0.2331743, 0.232771, 0.9919696, 1
366, 0.3047679, -0.3727363, 1.159914, 0.0018296, -0.01935134, 0.01517675, 0.999696, 0.0001582598, -8.159488E-06, 4.272908E-05, 0.9999998, -0.009773556, 0.01343864, 0.02076881, 0.009277344, 1.010742, 0.002441406, -0.03285796, -0.2332314, 0.2325856, 0.9968491, 1
374, 0.3047634, -0.3727428, 1.159921, 0.001830763, -0.01935318, 0.01515715, 0.9996961, 0.0001248922, 2.068872E-05, 0.0001086388, 0.9999998, -0.01710372, 0.02687728, 0.006108472, 0.0144043, 1.01001, -0.001953125, -0.03287325, -0.2331598, 0.232596, 0.9995428, 1
383, 0.3047654, -0.3727442, 1.159898, 0.001853117, -0.01934903, 0.01520118, 0.9996955, 0.0001248922, 2.068872E-05, 0.0001086388, 0.9999998, -0.01710372, 0.02687728, 0.006108472, 0.0144043, 1.01001, -0.001953125, -0.03287325, -0.2331598, 0.232596, 0.9995428, 1
391, 0.3047865, -0.3727276, 1.159899, 0.001817235, -0.01934041, 0.01517342, 0.9996961, 9.310956E-05, 2.26138E-05, 0.0001237355, 0.9999999, -0.01221694, 0.002443389, 0.004886778, 0.01245117, 1.012939, -0.001220703, -0.03288745, -0.2329786, 0.2327202, 0.9879337, 1
400, 0.3048039, -0.3727213, 1.159901, 0.001864465, -0.01936513, 0.01519554, 0.9996952, 8.606271E-05, -4.8613E-05, 0.0001379903, 0.9999998, -0.009773556, 0.004886778, -0.006108472, 0.01098633, 1.009766, 0.001220703, -0.03282014, -0.2329034, 0.2326674, 1, 1
408, 0.3048026, -0.3727251, 1.159896, 0.001840301, -0.01933092, 0.01519672, 0.999696, -0.0001130362, -0.0003876411, 0.0001582322, 0.9999997, -0.007330167, 0.004886778, 0.01710372, 0.009765625, 1.009033, 0.002197266, -0.03302897, -0.2331768, 0.2325759, 1, 1
599, 0.3047884, -0.3727345, 1.159897, 0.001823367, -0.01933579, 0.01522649, 0.9996954, -0.0001130362, -0.0003876411, 0.0001582322, 0.9999997, -0.007330167, 0.004886778, 0.01710372, 0.009765625, 1.009033, 0.002197266, -0.03302897, -0.2331768, 0.2325759, 1, 1
603, 0.304765, -0.3727331, 1.15989, 0.00183846, -0.01934788, 0.01518222, 0.9996959, -9.190026E-05, -0.0003936314, 0.0002195947, 0.9999998, -0.009773556, 0.01954711, 0.007330167, 0.01196289, 1.010498, 0.003173828, -0.0331023, -0.2332383, 0.2328324, 0.997705, 1
606, 0.3047574, -0.3727359, 1.159907, 0.001867409, -0.0193339, 0.01520178, 0.9996958, -9.190026E-05, -0.0003936314, 0.0002195947, 0.9999998, -0.009773556, 0.01954711, 0.007330167, 0.01196289, 1.010498, 0.003173828, -0.0331023, -0.2332383, 0.2328324, 0.997705, 1
610, 0.3047628, -0.372742, 1.159932, 0.001805501, -0.01935903, 0.0151681, 0.999696, -9.190026E-05, -0.0003936314, 0.0002195947, 0.9999998, -0.009773556, 0.01954711, 0.007330167, 0.01196289, 1.010498, 0.003173828, -0.0331023, -0.2332383, 0.2328324, 0.997705, 1
